id,customerId,transDate,amount
2680,561,2015-03-26,97.98
2681,771,2011-08-02,73.31
2682,229,2014-07-06,69.03
2683,278,2017-11-18,50.59
2684,294,2017-10-27,70.15
2685,332,2020-07-23,89.99
2686,679,2015-02-17,66.92
2687,875,2011-10-11,99.03
2688,791,2010-05-30,7.35
2689,638,2017-10-26,68.81
2690,10,2017-11-27,82.56
2691,343,2016-11-09,41.95
2692,914,2017-10-13,27.06
2693,970,2018-07-21,1.21
2694,772,2017-03-02,97.05
2695,590,2015-07-09,56.37
2696,107,2018-06-19,55.83
2697,348,2014-06-18,74.73
2698,601,2014-05-30,97.42
2699,38,2016-10-09,59.94
2700,755,2011-06-29,96.28
2701,702,2010-10-30,13.01
2702,455,2017-08-22,75.62
2703,352,2013-09-05,93.34
2704,164,2017-05-25,54.05
2705,632,2010-01-22,45.62
2706,323,2012-06-01,70.7
2707,497,2011-05-26,58.52
2708,624,2011-07-14,36.96
2709,843,2014-07-05,30.44
2710,1000,2016-01-07,81.84
2711,42,2015-05-17,46.72
2712,565,2014-12-28,80.92
2713,505,2010-04-21,6.93
2714,827,2017-08-29,93.01
2715,682,2019-10-09,39.07
2716,361,2015-01-25,43.4
2717,928,2019-11-25,97.57
2718,566,2012-11-13,69.43
2719,606,2016-08-20,73.71
2720,368,2018-08-24,12.98
2721,60,2013-02-06,8.37
2722,424,2018-05-11,33.94
2723,505,2013-08-24,84.39
2724,40,2020-05-14,78.0
2725,163,2017-05-01,81.82
2726,48,2015-04-03,92.42
2727,368,2020-04-27,16.67
2728,177,2018-10-16,26.65
2729,584,2020-10-17,17.28
2730,860,2017-12-26,61.12
2731,675,2014-05-19,53.98
2732,443,2015-04-17,36.96
2733,779,2020-02-22,34.94
2734,430,2016-01-12,90.92
2735,1,2016-10-23,66.71
2736,458,2013-08-23,90.67
2737,923,2010-08-14,97.84
2738,49,2013-03-11,34.01
2739,367,2010-05-04,12.67
2740,668,2018-02-28,30.41
2741,97,2020-09-20,12.66
2742,171,2013-06-30,87.64
2743,327,2011-03-25,21.08
2744,300,2012-01-28,32.41
2745,966,2019-10-12,69.39
2746,206,2018-03-08,90.27
2747,894,2017-05-20,9.56
2748,370,2014-11-19,27.07
2749,847,2019-10-21,96.2
2750,850,2013-09-04,16.1
2751,115,2012-09-17,7.28
2752,726,2014-05-22,88.68
2753,294,2011-08-26,52.7
2754,535,2020-01-29,48.79
2755,8,2013-06-26,100.25
2756,664,2011-09-28,44.05
2757,66,2020-04-20,96.53
2758,523,2013-10-07,11.68
2759,428,2015-03-02,93.03
2760,79,2011-02-21,4.2
2761,127,2018-06-11,59.76
2762,215,2020-05-19,91.59
2763,971,2018-05-28,9.42
2764,560,2017-10-06,97.53
2765,493,2020-09-30,40.13
2766,649,2017-03-25,60.78
2767,881,2019-11-07,15.88
2768,982,2018-12-06,79.05
2769,832,2013-08-03,62.1
2770,771,2015-04-21,65.36
2771,519,2020-02-03,94.75
2772,850,2013-12-30,49.08
2773,283,2011-01-27,61.27
2774,790,2020-12-25,82.67
2775,800,2018-07-18,42.98
2776,850,2018-10-20,100.92
2777,613,2013-08-02,11.96
2778,137,2017-10-30,57.54
2779,639,2013-09-27,47.46
2780,267,2019-07-13,66.37
2781,517,2013-07-01,36.43
2782,555,2017-02-03,25.74
2783,571,2018-04-22,26.58
2784,944,2010-10-02,51.31
2785,957,2017-04-03,26.88
2786,611,2018-10-24,2.4699999999999998
2787,9,2013-03-12,81.75
2788,64,2013-03-11,11.74
2789,70,2011-12-12,49.67
2790,190,2011-11-20,92.81
2791,499,2014-06-28,64.39
2792,14,2012-05-02,19.71
2793,738,2011-04-15,96.79
2794,542,2015-09-12,12.32
2795,221,2015-07-17,25.22
2796,925,2012-12-29,95.32
2797,206,2017-07-24,50.46
2798,70,2011-08-12,88.04
2799,298,2014-08-17,68.96
2800,854,2018-03-19,66.14
2801,667,2017-09-20,88.31
2802,80,2010-06-22,38.92
2803,268,2018-05-08,1.58
2804,286,2013-07-27,47.8
2805,759,2016-09-06,39.69
2806,32,2015-03-08,41.39
2807,459,2016-03-18,89.12
2808,438,2019-11-22,16.91
2809,367,2018-07-09,71.36
2810,383,2012-07-14,90.17
2811,239,2013-03-06,80.56
2812,635,2010-12-13,31.13
2813,799,2011-03-03,24.53
2814,652,2015-06-01,21.42
2815,815,2017-01-14,95.94
2816,688,2016-10-18,35.12
2817,995,2011-04-18,100.21
2818,977,2012-08-08,62.27
2819,509,2010-09-15,25.15
2820,260,2016-01-08,7.19
2821,644,2016-10-12,68.87
2822,660,2013-05-09,100.23
2823,942,2010-07-01,36.6
2824,939,2016-09-10,8.17
2825,306,2018-04-11,43.55
2826,864,2018-11-14,23.43
2827,113,2011-12-03,59.58
2828,807,2010-03-31,41.93
2829,947,2012-03-27,45.86
2830,237,2011-04-29,73.94
2831,464,2013-02-24,54.77
2832,409,2012-10-06,26.94
2833,542,2013-08-02,39.62
2834,209,2010-04-03,54.64
2835,928,2012-07-09,17.2
2836,911,2017-02-22,12.63
2837,916,2012-02-12,93.07
2838,250,2015-06-19,61.91
2839,551,2014-03-19,60.11
2840,146,2015-11-05,13.46
2841,18,2020-08-06,100.77
2842,557,2012-12-21,76.52
2843,65,2018-01-05,95.55
2844,956,2017-04-07,94.28
2845,865,2019-12-07,100.88
2846,824,2018-05-24,36.98
2847,511,2016-12-14,30.46
2848,984,2014-04-12,85.72
2849,567,2019-11-29,17.65
2850,443,2019-05-08,48.54
2851,618,2017-01-20,88.9
2852,868,2011-08-29,38.23
2853,982,2014-10-26,99.45
2854,299,2010-01-06,30.05
2855,544,2019-01-18,59.94
2856,963,2019-02-25,83.59
2857,805,2018-01-05,87.93
2858,872,2012-06-05,99.12
2859,525,2019-03-26,75.36
2860,406,2014-09-11,62.09
2861,913,2020-12-15,28.62
2862,446,2017-11-20,9.04
2863,714,2018-02-28,4.21
2864,13,2019-07-06,6.85
2865,496,2020-05-04,89.05
2866,75,2012-12-22,97.72
2867,499,2015-07-28,46.95
2868,986,2011-02-04,22.99
2869,757,2013-01-25,89.96
2870,654,2015-10-24,35.95
2871,537,2016-11-11,62.67
2872,929,2013-08-19,91.8
2873,419,2019-11-14,82.82
2874,452,2017-11-18,86.37
2875,969,2018-05-23,19.34
2876,585,2020-07-07,86.47
2877,750,2017-06-21,99.22
2878,583,2019-02-26,77.87
2879,606,2013-03-26,83.7
2880,786,2010-10-21,37.89
2881,741,2020-10-02,41.7
2882,440,2017-01-28,46.48
2883,861,2011-12-23,4.95
2884,990,2016-10-20,6.43
2885,151,2017-09-10,49.2
2886,520,2011-05-18,91.28
2887,967,2018-01-09,92.2
2888,260,2019-02-18,46.44
2889,929,2011-05-05,9.79
2890,939,2017-09-16,80.1
2891,262,2011-09-09,94.42
2892,980,2011-11-17,5.47
2893,990,2012-12-09,41.11
2894,42,2018-05-04,62.02
2895,506,2018-08-07,78.27
2896,151,2012-04-30,59.68
2897,545,2017-10-12,90.81
2898,757,2018-11-10,33.03
2899,988,2011-10-14,67.86
2900,454,2018-01-07,73.23
2901,772,2017-04-12,77.65
2902,608,2014-05-04,84.93
2903,947,2018-12-11,89.14
2904,778,2013-10-11,76.09
2905,909,2013-04-10,57.34
2906,71,2010-11-29,17.33
2907,855,2011-12-10,100.71
2908,549,2017-04-21,22.2
2909,97,2018-02-19,30.33
2910,102,2014-04-28,31.06
2911,749,2013-03-17,30.66
2912,796,2018-09-13,63.98
2913,91,2019-09-10,2.96
2914,172,2014-08-30,80.28
2915,254,2012-02-03,20.26
2916,329,2010-11-05,71.22
2917,964,2011-04-10,97.91
2918,520,2010-12-13,92.46
2919,454,2018-03-17,96.78
2920,279,2015-07-10,73.02
2921,323,2015-08-14,2.7800000000000002
2922,985,2016-09-08,32.93
2923,477,2012-09-25,3.66
2924,9,2010-04-12,49.33
2925,626,2019-11-08,52.61
2926,282,2011-07-03,99.96
2927,166,2013-06-21,9.77
2928,123,2017-05-10,32.79
2929,117,2013-03-10,32.98
2930,500,2018-03-31,95.94
2931,12,2010-03-27,88.48
2932,368,2011-08-13,64.95
2933,466,2018-04-30,37.05
2934,986,2014-09-21,38.53
2935,611,2012-08-07,69.85
2936,232,2019-04-20,85.3
2937,340,2013-12-08,59.05
2938,328,2011-06-02,90.58
2939,154,2010-04-15,8.34
2940,478,2013-02-25,95.29
2941,836,2014-07-13,69.42
2942,852,2015-05-14,56.44
2943,47,2014-10-23,71.26
2944,726,2018-12-28,98.62
2945,314,2020-09-06,84.76
2946,543,2011-10-03,36.93
2947,394,2018-08-18,51.44
2948,610,2010-04-23,82.61
2949,452,2015-05-22,29.4
2950,116,2011-10-23,96.6
2951,974,2012-04-27,62.96
2952,994,2016-02-23,69.6
2953,164,2011-11-26,25.25
2954,117,2011-09-22,92.0
2955,600,2016-12-11,58.09
2956,128,2015-07-03,14.37
2957,218,2016-07-06,19.07
2958,488,2014-07-25,85.15
2959,515,2015-08-06,21.76
2960,900,2013-05-30,28.04
2961,623,2017-10-29,47.47
2962,66,2014-12-26,53.19
2963,306,2017-09-17,16.06
2964,190,2020-05-09,22.97
2965,958,2017-06-21,50.32
2966,583,2012-05-31,99.72
2967,69,2011-05-24,26.22
2968,127,2010-01-24,52.31
2969,521,2020-09-14,61.69
2970,884,2018-04-15,2.05
2971,656,2017-10-03,99.33
2972,594,2015-04-03,4.55
2973,814,2017-04-26,85.65
2974,624,2014-09-20,70.41
2975,505,2011-09-14,25.24
2976,633,2015-04-12,83.13
2977,667,2013-02-08,61.84
2978,38,2017-10-08,47.83
2979,682,2017-03-02,59.13
2980,813,2011-01-07,95.06
2981,442,2016-09-06,17.28
2982,454,2014-09-04,81.02
2983,304,2013-05-04,95.91
2984,566,2013-08-07,64.51
2985,75,2018-12-22,61.65
2986,152,2017-07-05,17.27
2987,916,2015-08-20,61.25
2988,579,2015-05-30,86.14
2989,689,2011-06-23,26.78
2990,587,2018-02-15,93.24
2991,22,2012-02-12,79.46
2992,110,2016-01-13,95.97
2993,856,2015-05-01,79.49
2994,656,2011-08-08,73.04
2995,594,2017-11-29,79.48
2996,373,2016-03-23,4.4
2997,761,2020-03-19,16.78
2998,242,2012-08-18,84.71
2999,199,2013-07-07,35.52
3000,772,2010-05-12,56.62
3001,344,2015-06-17,45.76
3002,145,2010-08-21,44.58
3003,994,2011-09-30,29.16
3004,176,2013-01-13,29.69
3005,430,2010-12-03,4.6
3006,453,2019-07-12,47.21
3007,720,2014-10-10,15.49
3008,947,2016-08-25,12.23
3009,243,2016-10-14,34.5
3010,524,2011-07-17,69.91
3011,272,2015-12-14,45.5
3012,43,2010-12-31,48.07
3013,157,2017-05-26,70.02
3014,358,2019-05-06,79.4
3015,593,2015-12-02,65.3
3016,167,2016-05-16,6.93
3017,626,2014-12-15,87.88
3018,37,2016-10-03,100.59
3019,709,2016-07-15,52.92
3020,961,2013-03-16,24.81
3021,750,2015-09-19,85.33
3022,630,2014-02-15,70.05
3023,537,2015-03-01,36.47
3024,736,2011-05-01,28.3
3025,637,2015-10-14,100.57
3026,989,2012-08-04,18.93
3027,829,2018-06-06,95.12
3028,902,2015-10-19,59.47
3029,710,2012-02-18,66.1
3030,201,2013-02-19,6.4
3031,628,2017-06-26,50.86
3032,719,2012-06-22,91.34
3033,782,2020-03-17,4.61
3034,107,2019-08-27,1.04
3035,108,2015-02-01,22.73
3036,864,2016-10-12,36.45
3037,795,2018-08-09,81.44
3038,586,2019-11-30,58.47
3039,15,2019-01-06,41.91
3040,245,2013-01-22,84.18
3041,22,2020-04-29,96.53
3042,922,2011-09-24,63.67
3043,510,2016-08-23,14.62
3044,408,2016-05-06,33.93
3045,444,2018-12-24,41.01
3046,408,2010-05-24,71.95
3047,441,2014-06-06,71.69
3048,431,2013-05-02,49.58
3049,821,2014-01-12,96.11
3050,321,2015-12-17,46.37
3051,623,2015-02-04,86.42
3052,472,2018-09-02,30.9
3053,245,2017-02-26,84.5
3054,706,2017-10-22,29.6
3055,64,2011-12-01,38.99
3056,971,2015-05-09,76.0
3057,902,2012-04-28,51.09
3058,97,2015-11-11,8.99
3059,999,2010-01-27,37.97
3060,811,2019-01-29,18.0
3061,97,2016-04-13,9.79
3062,890,2019-03-11,100.82
3063,964,2016-08-04,11.47
3064,811,2014-04-06,57.5
3065,147,2018-04-28,59.69
3066,590,2014-07-16,7.42
3067,809,2012-06-23,49.93
3068,695,2020-06-21,22.53
3069,729,2016-06-09,68.59
3070,640,2014-06-01,57.43
3071,37,2011-06-12,40.41
3072,449,2020-11-06,75.2
3073,557,2020-02-10,27.16
3074,891,2017-05-31,59.98
3075,934,2013-03-02,92.66
3076,497,2017-09-15,75.19
3077,350,2020-06-30,72.53
3078,637,2016-02-02,33.31
3079,727,2014-10-31,88.51
3080,252,2016-01-30,18.7
3081,434,2019-05-05,3.8
3082,278,2015-05-12,60.68
3083,936,2020-03-16,20.76
3084,893,2011-11-24,98.02
3085,198,2014-05-10,96.08
3086,934,2015-01-21,43.3
3087,620,2014-05-27,18.6
3088,557,2011-12-28,65.78
3089,642,2018-09-29,49.06
3090,103,2016-11-30,54.27
3091,748,2012-06-10,50.03
3092,416,2018-04-30,75.14
3093,12,2014-07-27,98.63
3094,731,2011-07-25,28.88
3095,180,2015-05-15,23.07
3096,434,2012-07-27,5.2
3097,899,2011-09-15,97.53
3098,281,2018-09-30,74.12
3099,283,2014-12-26,95.41
3100,382,2013-07-12,17.03
3101,91,2018-03-01,29.12
3102,304,2014-08-27,73.27
3103,756,2010-12-30,65.35
3104,389,2011-01-17,3.02
3105,866,2014-10-01,32.26
3106,137,2010-09-09,20.53
3107,605,2020-08-13,27.9
3108,126,2012-09-13,50.28
3109,720,2014-09-05,45.88
3110,543,2013-11-03,56.79
3111,861,2020-04-15,94.41
3112,882,2014-11-04,18.01
3113,831,2020-04-15,73.62
3114,513,2015-09-25,91.9
3115,332,2017-09-23,88.15
3116,693,2020-09-01,25.1
3117,791,2018-03-31,7.06
3118,125,2016-04-14,12.94
3119,430,2010-12-30,56.34
3120,437,2016-11-07,46.72
3121,411,2019-05-17,16.06
3122,816,2018-06-28,76.41
3123,128,2012-01-26,100.01
3124,408,2014-09-01,18.99
3125,525,2019-03-16,45.88
3126,677,2019-05-03,26.89
3127,760,2011-10-14,11.25
3128,605,2015-04-17,37.94
3129,613,2013-02-08,26.69
3130,652,2018-10-07,76.44
3131,124,2016-08-03,64.62
3132,690,2018-11-13,94.38
3133,553,2020-09-20,13.27
3134,70,2018-08-10,16.04
3135,854,2016-06-26,88.2
3136,813,2016-12-20,32.36
3137,2,2015-04-26,59.81
3138,927,2016-07-26,86.44
3139,993,2014-08-08,18.81
3140,920,2017-02-08,36.15
3141,423,2019-08-25,40.7
3142,980,2020-09-03,77.4
3143,314,2016-03-02,58.22
3144,877,2012-03-06,52.31
3145,975,2019-05-24,28.24
3146,70,2014-04-26,81.64
3147,946,2019-02-19,99.13
3148,398,2012-01-13,72.75
3149,142,2019-10-12,92.32
3150,664,2015-05-03,5.1
3151,990,2017-12-27,47.93
3152,603,2018-06-14,57.3
3153,860,2014-09-25,55.0
3154,852,2013-07-27,37.93
3155,541,2013-11-05,52.43
3156,285,2017-04-12,74.82
3157,909,2018-06-07,66.73
3158,569,2016-03-04,97.04
3159,403,2011-09-28,17.67
3160,694,2016-12-26,36.53
3161,466,2010-05-01,97.13
3162,637,2011-06-11,53.94
3163,581,2015-02-27,57.19
3164,463,2014-08-11,78.3
3165,230,2010-05-25,63.48
3166,315,2011-05-13,39.51
3167,285,2016-06-03,13.0
3168,235,2017-06-09,10.28
3169,118,2019-02-02,40.04
3170,949,2018-03-31,74.74
3171,238,2015-12-12,85.98
3172,601,2010-01-07,42.51
3173,693,2013-06-27,45.05
3174,678,2014-12-06,28.45
3175,404,2012-06-16,51.78
3176,461,2011-07-24,24.42
3177,558,2011-09-13,18.77
3178,883,2016-11-08,27.58
3179,441,2020-09-02,32.9
3180,321,2015-02-06,32.26
3181,118,2020-01-14,9.3
3182,753,2016-12-24,16.46
3183,227,2019-05-15,49.42
3184,739,2012-03-31,63.8
3185,852,2019-04-11,76.65
3186,137,2015-11-08,22.87
3187,298,2016-03-20,58.16
3188,412,2019-02-23,58.63
3189,647,2019-06-20,90.33
3190,880,2011-03-12,69.63
3191,590,2013-08-11,22.27
3192,435,2010-08-24,59.95
3193,936,2012-05-12,93.53
3194,352,2018-06-28,64.99
3195,2,2016-10-27,97.9
3196,489,2011-09-11,26.69
3197,702,2013-07-27,28.57
3198,570,2014-09-26,21.01
3199,345,2011-07-09,68.15
3200,10,2020-12-04,39.04
3201,155,2015-06-07,73.68
3202,695,2010-03-25,73.24
3203,330,2012-07-11,63.44
3204,945,2016-12-27,24.53
3205,630,2018-01-01,66.67
3206,865,2011-09-29,19.47
3207,43,2016-12-28,90.13
3208,883,2020-09-30,36.13
3209,607,2016-09-11,66.15
3210,539,2014-07-05,9.24
3211,338,2015-05-18,78.19
3212,776,2016-07-12,26.3
3213,428,2015-08-31,2.36
3214,505,2014-02-16,30.32
3215,998,2019-11-04,79.58
3216,167,2017-09-05,56.07
3217,149,2016-04-29,35.05
3218,216,2011-03-31,90.0
3219,172,2014-10-24,37.55
3220,528,2019-04-06,24.37
3221,781,2016-01-03,6.78
3222,307,2015-12-04,24.81
3223,2,2020-03-20,53.3
3224,350,2014-02-20,2.16
3225,912,2015-10-07,78.48
3226,434,2015-12-25,55.66
3227,244,2011-08-16,7.06
3228,931,2015-11-24,87.05
3229,198,2018-04-24,8.44
3230,573,2019-06-20,27.46
3231,555,2017-02-19,84.66
3232,726,2020-05-13,93.8
3233,634,2014-08-17,54.83
3234,592,2015-06-30,74.1
3235,709,2017-02-25,93.62
3236,591,2012-02-16,61.34
3237,502,2017-12-16,75.11
3238,734,2020-10-24,94.89
3239,6,2018-07-01,60.66
3240,926,2016-08-29,85.97
3241,361,2013-09-12,21.62
3242,448,2012-04-24,36.37
3243,735,2020-02-26,92.5
3244,464,2020-09-18,99.58
3245,801,2017-09-01,14.34
3246,965,2015-06-15,93.06
3247,730,2014-06-11,74.44
3248,68,2019-12-12,14.48
3249,341,2015-05-20,65.23
3250,835,2015-10-15,66.68
3251,530,2012-02-17,59.43
3252,223,2013-09-24,95.21
3253,566,2015-08-07,99.63
3254,805,2010-10-11,8.57
3255,789,2010-09-06,14.71
3256,722,2010-05-16,49.22
3257,828,2020-10-07,78.73
3258,177,2019-08-03,5.44
3259,124,2015-01-18,8.54
3260,107,2013-10-15,50.5
3261,443,2010-02-02,62.54
3262,121,2013-05-30,52.72
3263,526,2018-01-02,61.72
3264,845,2020-05-24,93.31
3265,624,2020-09-19,12.41
3266,169,2012-08-12,61.56
3267,400,2017-01-16,44.89
3268,702,2013-03-02,87.89
3269,156,2018-01-04,84.28
3270,173,2013-09-05,39.19
3271,989,2016-01-12,8.83
3272,940,2017-01-28,22.82
3273,54,2010-04-23,93.4
3274,672,2011-07-24,64.52
3275,502,2014-01-09,97.43
3276,531,2014-02-12,10.11
3277,516,2017-10-19,45.97
3278,424,2014-02-17,34.38
3279,672,2017-08-13,3.5
3280,14,2018-06-29,46.61
3281,541,2011-12-11,23.89
3282,639,2019-03-28,16.7
3283,40,2015-03-19,54.82
3284,148,2014-10-20,30.16
3285,859,2017-03-11,48.75
3286,365,2020-01-24,43.96
3287,167,2019-12-08,70.09
3288,778,2011-09-17,26.98
3289,433,2014-01-25,3.84
3290,152,2019-07-26,78.7
3291,38,2019-11-12,38.97
3292,517,2017-12-12,21.58
3293,582,2015-01-30,20.95
3294,976,2013-02-04,75.19
3295,584,2015-06-04,79.6
3296,623,2014-08-17,61.21
3297,503,2018-12-26,97.16
3298,603,2016-05-13,75.85
3299,462,2018-10-15,27.88
3300,966,2019-05-21,24.6
3301,139,2016-04-11,89.16
3302,439,2012-09-22,94.15
3303,86,2013-12-18,46.62
3304,741,2017-11-07,76.78
3305,720,2017-12-30,23.24
3306,28,2017-06-16,81.42
3307,172,2018-03-11,12.12
3308,261,2020-06-05,59.74
3309,13,2018-04-09,16.12
3310,452,2015-04-21,19.91
3311,859,2017-11-01,44.33
3312,433,2020-11-16,17.97
3313,265,2017-12-06,74.82
3314,132,2017-09-26,62.85
3315,212,2020-10-29,19.94
3316,256,2016-05-17,89.41
3317,552,2014-01-06,32.82
3318,589,2017-09-09,5.43
3319,31,2020-11-17,98.47
3320,100,2012-10-28,24.71
3321,267,2017-12-16,37.36
3322,895,2016-11-01,78.91
3323,116,2011-11-19,38.91
3324,829,2012-01-15,30.7
3325,220,2014-10-07,29.38
3326,409,2016-06-26,61.96
3327,481,2018-08-19,52.71
3328,730,2015-02-01,42.99
3329,686,2019-03-30,90.37
3330,136,2017-03-27,59.61
3331,631,2010-08-29,89.67
3332,324,2014-05-06,55.95
3333,780,2011-02-23,36.23
3334,141,2013-11-06,21.57
3335,153,2020-05-22,39.19
3336,235,2011-10-25,72.13
3337,213,2010-02-15,93.26
3338,491,2019-11-03,13.17
3339,601,2010-09-04,13.1
3340,878,2020-02-04,98.79
3341,906,2020-07-05,29.65
3342,189,2020-11-14,76.1
3343,41,2011-02-08,46.33
3344,826,2012-03-21,67.97
3345,872,2012-06-12,85.9
3346,336,2020-04-18,28.3
3347,687,2013-01-06,42.64
3348,243,2013-03-01,24.04
3349,482,2016-06-08,72.78
3350,744,2011-11-19,86.87
3351,62,2013-11-06,20.15
3352,804,2012-08-30,66.83
3353,987,2014-06-20,64.03
3354,375,2015-12-12,30.8
3355,598,2015-02-21,67.97
3356,740,2010-09-15,57.84
3357,734,2018-10-29,30.95
3358,154,2011-07-23,27.28
3359,777,2013-10-15,3.23
3360,343,2013-07-05,23.18
3361,551,2020-05-18,77.94
3362,863,2019-05-08,19.47
3363,430,2014-10-18,50.52
3364,823,2016-07-08,2.64
3365,731,2011-02-16,93.37
3366,579,2014-01-29,9.22
3367,241,2019-08-16,67.86
3368,440,2019-06-03,8.2
3369,300,2014-05-06,93.83
3370,865,2010-02-08,89.29
3371,283,2013-01-11,60.38
3372,445,2017-03-20,71.88
3373,101,2019-02-24,71.0
3374,284,2020-07-08,33.0
3375,305,2013-11-12,25.04
3376,982,2013-05-11,92.49
3377,267,2019-04-12,12.7
3378,643,2011-11-17,31.65
3379,956,2011-06-23,83.42
3380,29,2020-05-27,3.55
3381,999,2013-10-13,58.59
3382,495,2016-08-09,90.23
3383,820,2018-09-25,99.25
3384,294,2017-05-16,46.14
3385,950,2016-05-01,35.02
3386,421,2018-10-13,32.23
3387,396,2014-04-25,47.96
3388,860,2010-08-21,57.01
3389,256,2019-12-03,1.37
3390,874,2016-09-19,97.41
3391,231,2018-04-24,56.99
3392,129,2014-07-16,51.38
3393,643,2014-09-22,97.0
3394,632,2020-05-27,65.19
3395,452,2017-01-08,68.06
3396,332,2018-02-13,75.76
3397,5,2019-01-29,26.24
3398,509,2015-04-13,56.1
3399,409,2017-02-06,100.86
3400,59,2017-04-17,19.09
3401,985,2013-05-09,46.67
3402,800,2018-01-14,78.63
3403,908,2014-04-21,28.83
3404,759,2017-11-16,95.65
3405,306,2013-09-18,30.57
3406,206,2018-10-07,43.98
3407,417,2015-12-29,29.39
3408,34,2017-10-12,43.59
3409,40,2019-02-07,50.47
3410,872,2015-05-08,15.35
3411,846,2013-08-31,63.56
3412,373,2020-07-09,35.67
3413,791,2011-03-11,63.74
3414,337,2013-07-19,78.85
3415,715,2018-01-03,42.72
3416,166,2013-03-30,65.34
3417,583,2013-04-02,12.39
3418,974,2015-11-12,82.27
3419,569,2010-11-16,55.06
3420,263,2016-09-12,16.36
3421,1,2016-06-27,57.71
3422,585,2015-07-30,92.99
3423,924,2016-09-05,35.1
3424,433,2018-09-22,53.18
3425,659,2017-11-17,55.43
3426,64,2020-10-08,96.13
3427,655,2017-11-13,41.02
3428,37,2010-09-26,70.12
3429,702,2019-08-18,60.4
3430,643,2011-09-02,27.8
3431,549,2012-08-01,50.36
3432,262,2011-12-11,47.82
3433,511,2020-10-16,5.43
3434,266,2011-06-09,86.35
3435,57,2014-07-20,44.31
3436,400,2011-07-17,52.21
3437,846,2015-11-10,45.8
3438,800,2015-10-03,91.06
3439,731,2014-02-12,34.92
3440,653,2013-12-31,74.41
3441,652,2015-01-14,95.74
3442,790,2020-12-07,55.84
3443,505,2018-09-30,99.69
3444,286,2014-09-25,20.7
3445,799,2018-12-16,3.5300000000000002
3446,704,2016-02-07,5.37
3447,470,2018-04-24,8.65
3448,840,2010-02-20,96.78
3449,788,2018-05-24,33.24
3450,87,2015-06-28,42.95
3451,759,2018-04-29,97.63
3452,105,2012-06-15,91.1
3453,59,2012-10-29,35.24
3454,545,2015-07-10,45.27
3455,407,2011-03-27,78.03
3456,196,2020-03-19,64.42
3457,661,2016-02-11,89.48
3458,553,2012-03-24,25.87
3459,665,2017-09-01,18.54
3460,781,2020-09-03,88.51
3461,515,2017-12-18,68.62
3462,426,2020-10-31,57.1
3463,474,2015-03-09,62.49
3464,839,2020-03-21,1.07
3465,223,2019-07-06,100.63
3466,198,2018-03-29,56.47
3467,985,2019-09-27,74.33
3468,108,2010-09-13,91.87
3469,991,2014-05-17,49.58
3470,100,2013-09-03,24.4
3471,636,2012-01-27,28.35
3472,498,2019-01-31,98.35
3473,887,2019-06-24,30.97
3474,250,2012-06-08,4.91
3475,478,2019-03-14,5.32
3476,31,2017-11-27,32.46
3477,34,2011-01-01,29.1
3478,857,2010-07-01,90.16
3479,624,2012-11-09,77.72
3480,616,2015-03-23,99.87
3481,754,2014-03-25,9.48
3482,170,2010-11-02,61.84
3483,106,2017-04-10,35.01
3484,822,2015-12-20,60.46
3485,241,2010-08-26,72.08
3486,973,2016-02-11,94.42
3487,558,2010-12-18,54.06
3488,274,2020-12-04,68.09
3489,809,2012-08-17,52.53
3490,585,2017-04-14,32.82
3491,349,2012-11-13,99.41
3492,317,2020-10-01,17.41
3493,952,2013-05-17,46.72
3494,191,2017-08-26,58.24
3495,343,2019-04-27,42.07
3496,293,2014-11-18,41.05
3497,114,2013-03-03,24.68
3498,545,2013-08-03,92.56
3499,409,2017-02-13,21.34
3500,857,2019-03-31,40.68
3501,228,2016-12-10,83.22
3502,340,2010-03-26,71.5
3503,945,2017-08-06,80.13
3504,648,2013-06-09,93.4
3505,731,2010-12-18,8.63
3506,892,2014-12-15,42.77
3507,970,2015-11-12,22.43
3508,95,2014-12-22,78.93
3509,12,2012-02-28,66.13
3510,16,2016-11-25,71.77
3511,42,2011-01-20,78.68
3512,694,2019-02-14,7.64
3513,201,2012-11-25,76.91
3514,889,2010-05-20,84.75
3515,856,2019-10-08,13.39
3516,212,2017-07-13,33.03
3517,939,2011-12-16,62.51
3518,837,2010-06-18,77.23
3519,528,2018-01-28,23.33
3520,819,2015-02-15,4.3
3521,538,2010-07-04,49.61
3522,623,2010-05-22,64.27
3523,272,2015-05-13,10.94
3524,288,2016-12-20,44.46
3525,169,2020-07-29,5.73
3526,24,2017-04-29,64.86
3527,887,2019-08-01,18.63
3528,579,2018-05-26,79.1
3529,243,2017-01-25,100.17
3530,281,2015-08-29,86.57
3531,732,2014-12-03,58.7
3532,560,2013-03-21,26.28
3533,65,2017-04-24,38.72
3534,638,2013-11-24,20.83
3535,501,2014-01-21,61.41
3536,323,2019-06-23,56.77
3537,713,2014-01-31,88.35
3538,118,2010-04-05,95.6
3539,90,2011-05-21,23.57
3540,823,2019-04-09,42.03
3541,429,2016-12-07,57.49
3542,163,2010-12-06,44.54
3543,290,2016-10-22,82.07
3544,345,2019-06-26,63.94
3545,283,2017-08-12,19.96
3546,584,2011-11-12,49.63
3547,961,2019-03-01,97.23
3548,384,2010-07-13,8.66
3549,565,2019-10-07,91.5
3550,281,2015-12-15,20.11
3551,706,2018-11-09,17.91
3552,159,2019-01-04,16.17
